Sample	filename	run_id	sample_id	treatment	tube_contents	expt	directory	expt_no	new_filename	optimization_only	Reads_sequenced	Reads_mapped	Unique_reads_mapped	Percent_mapped_reads	avg_quality	dinucleotide_repeats	mononucleotide_repeats	Ecoli_screen_result	Human_screen_result	Mouse_screen_result	Rat_screen_result	Unmapped_screen_result	Yeast_screen_result	Genome_coverage	Positive_chromosomes	Proportion_with_neighbours
expt05_F42C3	frozen-early_4np_f42c3.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42C3	frozen-early	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42C3.fastq.gz	False	5939926	3084377	2140474	51.92	33.3898439139	0	0.0	14.3250196172	4.10818757015	75.5038390099	16.8697915115	9.0	0.255271809847	0.245151257299	16	0.900718132855
expt02_F37A4	protocol-b_4np_f37a4.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37A4	protocol_b	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37A4.fastq.gz	False	2466889	474208	293298	19.22	34.3846358713	0	0.0	12.011025984	27.5953626008	25.9972029673	7.60873971381	37.07	0.240179982975	0.0558082215897	7	0.432439537329
expt09_G1-2	small-kit_4np_g1-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	G1-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_G1-2.fastq.gz	False	4401304	2379154	1597090	54.05	33.4476827776	0	0.0	13.1390582825	4.94451664501	75.2784164751	18.199540138	10.09	0.329901029691	0.208092485549	14	0.890792442188
expt01_F38D4	pi-stained_4np_f38d4.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38D4	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38D4.fastq.gz	True	1548590	480772	335861	31.04	34.2571991295	0	0.0	27.5038744673	19.3723363038	42.7402169702	11.2088337854	13.24	0.246028671058	0.0756433203251	10	0.799844840962
expt08_B5-1	unstained_4np_b5-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	B5-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_B5-1.fastq.gz	False	5517178	2936687	1422016	53.22	33.682936639	0	0.0	18.4990978238	4.47997766989	70.5561592216	15.9540637804	9.57	0.286104492937	0.180423109651	14	0.730118718491
expt10_G6	cresyl-violet_4np_g6.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	G6	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_G6.fastq.gz	False	4001091	1319761	1069259	32.98	33.9540792749	0	0.0	10.013196305	36.8286879674	47.9565721598	12.6794497541	8.65	0.248930299516	0.274903905402	17	0.901803821112
expt11_G1E4	4np_g1e4.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1E4	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1E4.fastq.gz	False	1302287	535331	356139	41.1	31.7404266494	0	0.0	7.04160677208	23.08237502	58.7476042166	14.0123382846	14.39	0.18966618751	0.0680731199202	10	0.784267241379
expt11_G1F8	4np_g1f8.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F8	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F8.fastq.gz	False	4523354	5165	1596	0.11	32.8834528538	0	0.0	21.472557427	56.0540793283	2.72386315025	3.22227638556	22.37	0.0756075965738	0.000528153516622	12	0.0
expt11_G1B1	4np_g1b1.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1B1	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1B1.fastq.gz	False	4169683	3338	1329	0.08	32.9481447391	0	0.0	20.5199488311	50.4719024164	2.52822852768	2.83342902326	28.83	0.134973156458	0.000542824447639	13	0.0
expt11_G1C4	4np_g1c4.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C4	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C4.fastq.gz	False	4072169	483737	153063	11.87	32.5927560963	0	0.0	16.8472241799	47.5936851856	18.8044944725	6.52926844002	19.73	0.15605807374	0.025424723453	3	0.372186959031
expt10_D3	crystal-violet_4np_d3.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	D3	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_D3.fastq.gz	True	9930288	13572	8246	0.13	33.7725278461	0	0.0	20.1144497837	67.2292784081	3.10649412797	3.73556915838	12.44	0.105676629514	0.00457733047739	20	0.0448717948718
expt10_A6	cresyl-violet_4np_a6.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	A6	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_A6.fastq.gz	False	4521403	1473528	1197496	32.59	33.8833311253	0	0.0	8.73940045384	38.2688403201	47.3277200525	12.8209721725	9.22	0.225924598909	0.269211584167	16	0.91553133515
expt05_F42A3	frozen-early_4np_f42a3.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42A3	frozen-early	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42A3.fastq.gz	False	6875595	1876023	1484307	27.28	33.3583931282	0	0.0	5.29770088412	44.8172047327	39.2916996999	10.6837135087	13.93	0.153542003272	0.241014054752	18	0.894509374239
expt10_A4	crystal-violet_4np_a4.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	A4	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_A4.fastq.gz	True	12826031	20261	13637	0.15	33.9022621261	0	0.0	14.5343499262	74.0279829149	3.65554269291	4.37806873977	11.09	0.131731268213	0.00814236671459	19	0.0738738738739
expt08_E4-1	unstained_4np_e4-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	E4-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_E4-1.fastq.gz	False	1529505	664965	528386	43.47	32.7540263026	0	0.0	20.6812007806	3.82770896467	59.8036619691	13.7260093952	17.99	0.107878038973	0.111953874593	13	0.829380159874
expt02_F37F1	protocol-a_4np_f37f1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37F1	protocol_a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37F1.fastq.gz	False	819860	64208	63047	7.83	27.6266935818	0	0.0	0.0136608022794	5.38918649922	18.4342769045	8.94099509187	79.2	1.56025877463	0.00648455150964	1	0.0294117647059
expt11_G1D1	4np_g1d1.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1D1	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1D1.fastq.gz	False	5385559	2961750	1652744	54.99	32.9816342185	0	0.0	3.93350245155	13.239349062	76.9865540994	18.4542729087	9.55	0.297795112952	0.171488512661	12	0.864316879117
expt06_F43B2	23-pcr-cycles_4np_f43b2.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43B2	23-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43B2.fastq.gz	False	6591533	3453923	2230298	52.39	33.3144811685	0	0.0	12.4759692406	4.39462512015	76.2485982057	17.8438401153	9.97	0.264338353092	0.244799154954	15	0.904470813856
expt08_A4-1	unstained_4np_a4-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	A4-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_A4-1.fastq.gz	False	5118803	8212	3271	0.16	33.6055718495	0	0.0	58.0916418416	5.28350387072	0.678496348474	0.628680170172	36.33	0.0757205910191	0.000762888412899	1	0.0769230769231
expt11_G1E11	4np_g1e11.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1E11	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1E11.fastq.gz	False	5242422	3140730	1596884	59.9	32.8983973438	0	0.0	2.52737660689	11.7203618473	81.0278130455	19.3411760038	9.06	0.346175210284	0.175126903553	15	0.832788807908
expt07_E1	stained-sybrgold_1x4np_e1.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	E1	stained-sybrgold	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_E1.fastq.gz	True	8267736	197588	62438	2.38	33.624239937	0	0.0	69.1713849737	3.26767859294	4.05272457134	1.38336746577	24.15	0.103401196643	0.0182066253924	4	0.156325543916
expt10_F1	unstained_4np_f1.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	F1	unstained	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_F1.fastq.gz	False	6597444	1229531	982814	18.63	33.8637937662	0	0.0	7.21974350253	17.3535943659	28.2177227346	8.09107460835	48.58	0.188071467158	0.271690971509	17	0.903666504671
expt02_F37E1	protocol-a_4np_f37e1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37E1	protocol_a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37E1.fastq.gz	False	2805035	882	415	0.03	34.4545675901	0	0.0	43.3210221601	8.59452984628	0.669794370134	0.696745857457	47.95	0.094829307247	5.86837240691e-05	3	0.0
expt10_D1	unstained_4np_d1.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	D1	unstained	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_D1.fastq.gz	False	4754558	1049795	833171	22.07	33.7956651281	0	0.0	9.53116481919	52.3785006158	32.6791447089	9.76639004987	8.92	0.165566256789	0.248041430709	17	0.839829656355
expt03_F41A3	frozen-post-incubation_4np_f41a3.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F41A3	frozen-post-incubation	4np	freezing-after-incubation	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/freezing-after-incubation	3	expt03_F41A3.fastq.gz	False	3613168	27666	25518	0.76	33.858096828	0	0.0	0.423450172369	85.5289639918	5.20096447004	5.37333359903	13.2	0.181336309109	0.0230773744902	2	0.293706293706
expt11_G1A6	4np_g1a6.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1A6	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1A6.fastq.gz	False	4433011	4548	1592	0.1	32.8352025294	0	0.0	18.1864199859	54.3091383708	2.98756339887	3.83718275749	27.35	0.114142787665	0.000733546550864	17	0.0
expt07_H3	unstained_h2o_h3.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	H3	unstained	water-control	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_H3.fastq.gz	False	9757409	5827671	2856284	59.72	33.8516312066	0	0.0	13.4845228291	4.69537794026	77.6439748509	19.1862684049	8.08	0.398730490328	0.203412458555	15	0.758456545258
expt11_G1E6	4np_g1e6.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1E6	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1E6.fastq.gz	False	5386588	2527309	1044690	46.91	32.9115081755	0	0.0	6.5071377015	19.5394578555	66.8126954848	15.6808886037	10.92	0.220546956452	0.131759631466	13	0.756151876183
expt10_D5	cresyl-violet_4np_d5.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	D5	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_D5.fastq.gz	False	4650564	1774066	1462391	38.14	33.7621600305	0	0.0	7.12892500177	33.1382833581	55.5710517539	14.2437013007	7.79	0.21627302954	0.452084739298	20	0.811650170372
expt02_F37B1	protocol-a_4np_f37b1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37B1	protocol_a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37B1.fastq.gz	False	1873867	1160460	696278	61.92	34.3786181196	0	0.0	10.2144486692	4.1825095057	81.663878327	18.1505703422	7.49	0.434980988593	0.11680995276	12	0.747299673449
expt02_F37C4	protocol-b_4np_f37c4.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37C4	protocol_b	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37C4.fastq.gz	False	2369284	1284906	824538	54.23	34.3150086693	0	0.0	12.3803446075	4.62009096342	75.8308769158	16.6580565432	10.26	0.393026812937	0.156744226989	16	0.829558217896
expt01_F38C4	pi-stained_4np_f38c4.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38C4	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38C4.fastq.gz	True	1852685	1067288	905665	57.6	34.3488607076	0	0.0	6.59932314634	9.22366936724	80.5096913137	19.2134140088	7.76	0.526099887191	0.259792846454	18	0.881296589112
expt11_G1B12	4np_g1b12.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1B12	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1B12.fastq.gz	False	5610256	3500	1239	0.06	32.914777151	0	0.0	21.619220634	51.2117703426	2.73097500599	3.22306955202	26.95	0.195640022359	0.000528153516622	14	0.0
expt11_G1C3	4np_g1c3.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C3	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C3.fastq.gz	False	4727406	2623911	1378190	55.5	32.8118471314	0	0.0	3.30967151833	14.1284896206	77.1096794719	18.0704684642	9.2	0.266443967231	0.162260497051	14	0.847016274864
expt08_D3-1	eosin-etoh_4np_d3-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	D3-1	eosin-etoh	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_D3-1.fastq.gz	True	5021168	549976	274974	10.95	33.4834213872	0	0.0	57.6515573966	4.39237632438	16.5747231737	4.43220744045	22.67	0.146379351549	0.0718728910537	9	0.548887528067
expt04_F40B2	1ul-mdc-pk_4np_f40b2.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40B2	1ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40B2.fastq.gz	False	1851416	1888	1832	0.1	25.638919076	0	0.0	0.0513120490954	2.62204570877	2.82729390515	3.41430374681	93.9	0.0820992785526	0.000146709310173	8	0.0
expt11_G1A12	4np_g1a12.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1A12	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1A12.fastq.gz	False	7171723	17787	2582	0.24	32.8944936942	0	0.0	20.9350654566	40.9796401895	2.41948437876	2.4917677295	37.8	0.0913581238455	0.000689533757812	12	0.0
expt01_F38A8	pi-stained-frozen_4np_f38a8.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38A8	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38A8.fastq.gz	True	2911252	67197	48736	2.3	34.4511660275	0	0.0	18.5819022194	21.7615651273	4.43678527314	2.24229987648	56.44	0.083675339682	0.0259235351075	2	0.222410865874
expt10_C2	unstained_4np_c2.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	C2	unstained	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_C2.fastq.gz	False	6624675	1644578	1203298	24.82	33.9139858182	0	0.0	12.6088429275	44.7526251818	36.7276386315	10.5047123757	9.36	0.22715045729	0.209852997271	14	0.910444630872
expt06_F43F1	25-pcr-cycles_4np_f43f1.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43F1	25-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43F1.fastq.gz	False	5390552	3153090	2159622	58.49	33.3874157971	0	0.0	12.3144271032	4.57395868812	78.5226293751	18.6123855509	7.91	0.330575200849	0.279848009155	16	0.891900393185
expt01_F38F2	unstained_4np_f38f2.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38F2	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38F2.fastq.gz	False	3982850	2532340	1847961	63.58	34.3129527851	0	0.0	5.80082754188	6.9858996505	85.8012292612	18.9983127787	5.32	0.566424295987	0.225374842287	17	0.907433927874
expt03_F41E1	unfrozen_4np_f41e1.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F41E1	unfrozen	4np	freezing-after-incubation	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/freezing-after-incubation	3	expt03_F41E1.fastq.gz	False	4504801	2268323	1253744	50.35	33.7456149561	0	0.0	10.7544926928	12.4816446402	71.5414506478	16.0548213412	8.36	0.291687893953	0.139799301664	16	0.809318921188
expt11_G1F7	4np_g1f7.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F7	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F7.fastq.gz	False	5220134	456324	401784	8.74	33.0047814865	0	0.0	0.282902338925	1.81097342312	11.9426624696	3.16870542296	86.65	0.316770928796	0.135544731669	14	0.834614135729
expt01_F38D6	pi-stained_4np_f38d6.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38D6	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38D6.fastq.gz	True	1750377	528002	371751	30.16	34.2060378993	0	0.0	20.5925301304	22.7520463987	43.7991032866	11.967833491	15.96	0.205668216034	0.127534403333	15	0.628206603014
expt02_F37A1	protocol-a_4np_f37a1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37A1	protocol_a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37A1.fastq.gz	False	1858156	446409	351127	24.02	34.3424863144	0	0.0	1.78940264627	55.7894844475	35.8616740629	11.3294750404	11.89	0.271989202233	0.106980428978	14	0.615606143719
expt01_F38D1	unstained_4np_f38d1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38D1	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38D1.fastq.gz	False	2223441	963916	597683	43.35	34.29071021	0	0.0	15.4938357113	9.50072230028	67.5479389706	15.6857894841	11.1	0.321572042032	0.0858102755201	14	0.822191827663
expt10_G5	cresyl-violet_4np_g5.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	G5	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_G5.fastq.gz	False	6062207	1398890	1064729	23.07	33.9181174447	0	0.0	10.6680351375	49.9411356295	33.9280144092	9.9274509212	9.05	0.219357824936	0.169434582319	16	0.910381851243
expt09_C2-2	small-kit_4np_c2-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	C2-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_C2-2.fastq.gz	False	4885509	2863399	1925512	58.61	33.4094965335	0	0.0	8.83807231332	4.78812496866	81.2857930896	18.8385737927	8.79	0.360062183441	0.255523605528	16	0.882184073032
expt11_G1F3	4np_g1f3.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F3	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F3.fastq.gz	False	5585257	2810908	1309006	50.32	32.9086065332	0	0.0	4.86278913543	18.7834003429	66.8678624783	15.9850406569	13.19	0.262690877007	0.106217540565	11	0.881215469613
expt05_F42D1	frozen-late_4np_f42d1.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42D1	frozen-late	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42D1.fastq.gz	False	3476814	1879873	1349761	54.06	33.1084699958	0	0.0	15.2408947231	4.44442207413	74.0159858262	17.1304032696	9.04	0.18723952566	0.209412869341	16	0.846714305731
expt11_G1D7	4np_g1d7.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1D7	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1D7.fastq.gz	False	5310488	3424064	2007794	64.47	32.9840560792	0	0.0	1.93516836663	9.24669155073	85.5745623665	19.3826224076	7.0	0.284436815106	0.147853642792	13	0.872792220679
expt11_G1H4	water-control_g1h4.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1H4	none	water-control	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1H4.fastq.gz	False	3948803	4297	1613	0.1	32.7289783765	0	0.0	19.0613518745	56.9973926441	2.9342630269	3.33030458658	23.72	0.131355430016	0.000616179102726	14	0.0
expt11_G1B3	4np_g1b3.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1B3	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1B3.fastq.gz	False	6325007	3293097	1449073	52.06	32.9510977616	0	0.0	4.73320915964	18.4288375151	70.7381694672	16.6110541152	9.8	0.270924430013	0.151095918547	14	0.861734148946
expt11_G1D3	4np_g1d3.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1D3	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1D3.fastq.gz	False	5608492	2995051	1489486	53.4	32.9062669609	0	0.0	4.36336768112	16.8364086588	72.4179247544	16.6167425513	10.3	0.297547727454	0.186174114609	14	0.818991331757
expt02_F37H5	protocol-c_4np_f37h5.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37H5	protocol_c	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37H5.fastq.gz	False	1318785	866344	629423	65.69	34.3154623384	0	0.0	6.32066637094	4.50588989107	86.7356695746	19.9398688945	6.54	0.528365123959	0.150861183651	15	0.75279587669
expt10_C6	cresyl-violet_4np_c6.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	C6	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_C6.fastq.gz	False	5290907	1742792	1312007	32.93	33.9313964506	0	0.0	12.0546133889	33.3770747979	49.0208256118	12.5434492983	8.95	0.272465916718	0.275534755436	15	0.898141738992
expt01_F38E2	unstained_4np_f38e2.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38E2	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38E2.fastq.gz	False	2401219	1403912	1081626	58.46	34.3537798926	0	0.0	8.48067485582	9.00640673257	80.3300316838	18.5095601243	5.86	0.476756854004	0.153531293096	13	0.898423315815
expt10_H3	crystal-violet_4np_h3.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	H3	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_H3.fastq.gz	True	5875028	9658	7492	0.16	33.9630813674	0	0.0	12.3100716029	69.3302670295	3.35720096006	4.134488888	18.12	0.120509756269	0.00544291540741	20	0.0269541778976
expt04_F40D5	4ul-mdc-pk_4np_f40d5.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40D5	4ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40D5.fastq.gz	True	3749790	2275424	1156437	60.68	33.5976174666	0	0.0	13.0671166104	3.77419927772	76.4381426006	17.35934324	9.48	0.235825784935	0.158284674745	13	0.819260357772
expt06_F43B3	20-pcr-cycles_4np_f43b3.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43B3	20-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43B3.fastq.gz	False	6032734	1718431	977858	28.48	32.2462013077	0	0.0	15.3849979114	19.2697869632	37.4395798938	9.8711037734	29.9	0.181011676248	0.167057891494	14	0.791780100114
expt05_F42G3	frozen-early_4np_f42g3.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42G3	frozen-early	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42G3.fastq.gz	False	6890809	4285832	3248900	62.19	33.3530177661	0	0.0	7.37881382238	4.09644827621	85.1071925661	18.9441957804	6.92	0.297395536063	0.363883102022	18	0.930693867677
expt02_F37D2	protocol-a_4np_f37d2.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F37D2	protocol-a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37D2.fastq.gz	False	4263188	2960864	1908597	69.45	33.6210934165	0	0.0	2.48123940934	3.97603485839	92.0983619785	20.2684983458	5.24	0.398410392964	0.299624424166	15	0.846888312197
